,month,day,number,amount
1070,5,2,220202,1.3
1071,5,2,220203,1.5
1072,5,2,220204,1.7
1073,5,2,220205,1.4
1074,5,2,220206,1.6
1075,5,2,220207,2.0
1076,5,2,220208,5.7
1077,5,2,220298,1.0
1078,5,2,220299,1.3
1079,5,2,220301,1.6
1080,5,2,220302,6.0
1081,5,2,220303,1.2
1082,5,2,220304,1.3
1083,5,2,220305,1.0
1084,5,2,220306,1.3
1085,5,2,220307,1.1
1086,5,2,220308,1.1
1087,5,2,220399,2.1
1088,5,2,220401,1.0
1089,5,2,220402,1.1
1090,5,2,220403,1.2
1091,5,2,220405,2.1
1092,5,2,220406,1.3
1093,5,2,220408,1.0
1094,5,2,220409,1.0
1095,5,2,220499,4.6
1096,5,2,220501,1.3
1097,5,2,220502,1.0
1098,5,2,220503,1.0
1099,5,2,220504,1.9
1100,5,2,220505,1.5
1101,5,2,220506,1.1
1102,5,2,220507,1.1
1103,5,2,220508,1.1
1104,5,2,220510,1.0
1105,5,2,220511,1.1
1106,5,2,220512,3.1
1107,5,2,220513,2.4
1108,5,2,220514,1.2
1109,5,2,220515,1.2
1110,5,2,220599,1.6
1111,5,2,220601,1.7
1112,5,2,220602,1.8
1113,5,2,220603,1.3
1114,5,2,220604,1.0
1115,5,2,220605,1.2
1116,5,2,220606,1.3
1117,5,2,220607,2.9
1118,5,2,220608,1.5
1119,5,2,220699,1.2
1120,5,2,220701,1.4
1121,5,2,220702,1.0
1122,5,2,220703,1.0
1123,5,2,220704,1.1
1124,5,2,220705,1.0
1125,5,2,220706,1.0
1126,5,2,220707,1.3
1127,5,2,220708,1.1
1128,5,2,220709,1.1
1129,5,2,220710,1.5
1130,5,2,220711,1.2
1131,5,2,220713,1.2
1132,5,2,220799,2.3
1133,5,2,220801,2.1
1134,5,2,220802,1.0
1135,5,2,220899,1.2
1136,5,2,220901,1.2
1137,5,2,220902,1.2
1138,5,2,220904,1.9
1139,5,2,220905,1.4
1140,5,2,220906,1.3
1141,5,2,220907,1.3
1142,5,2,220999,1.2
1143,5,2,221001,1.3
1144,5,2,221002,1.3
1145,5,2,221003,1.1
1146,5,2,221004,1.3
1147,5,2,221005,1.3
1148,5,2,221006,1.3
1149,5,2,221099,1.6
1150,5,2,221101,1.6
1151,5,2,221201,1.5
1152,5,2,221202,1.1
1153,5,2,230101,1.5
1154,5,2,230102,1.8
1155,5,2,230103,1.7
1156,5,2,230199,1.6
1157,5,2,230201,1.6
1158,5,2,230202,1.4
1159,5,2,230203,1.3
1160,5,2,230204,1.3
1161,5,2,230299,1.3
1162,5,2,230301,1.3
1163,5,2,230302,1.3
1164,5,2,230304,1.1
1165,5,2,230305,1.0
1166,5,2,230306,1.0
1167,5,2,230307,1.0
1168,5,2,230309,1.0
1169,5,2,230310,1.0
1170,5,2,230311,1.0
1171,5,2,230399,1.0
1172,5,2,230401,1.2
1173,5,2,230402,1.2
1174,5,2,230403,1.0
1175,5,2,230404,1.0
1176,5,2,230406,1.0
1177,5,2,230499,1.0
1178,5,2,230501,1.0
1179,5,2,230502,1.1
1180,5,2,230599,1.1
1181,5,2,230601,1.4
1182,5,2,230602,1.3
1183,5,2,230603,1.3
1184,5,2,230604,1.2
1185,5,2,230699,1.0
1186,5,2,230701,1.0
1187,5,2,230702,1.0
1188,5,2,230703,1.1
1189,5,2,230704,1.1
1190,5,2,230705,1.0
1191,5,2,230799,1.0
1192,5,2,230801,1.0
1193,5,2,230901,1.7
1194,5,2,230903,1.7
1195,5,2,230905,1.5
1196,5,2,230907,1.4
1197,5,2,231001,1.3
1198,5,2,231003,1.3
1199,5,2,231004,1.3
1200,5,2,231006,1.3
1201,5,2,231007,1.3
1202,5,2,231099,1.9
1203,5,2,231101,2.4
1204,5,2,231102,2.4
1205,5,2,231103,1.0
1206,5,2,231104,1.2
1207,5,2,231201,1.0
1208,5,2,231299,1.0
1209,5,2,231301,1.0
1210,5,2,231302,1.0
1211,5,2,231401,2.3
1212,5,2,231403,3.3
1213,5,2,231404,3.7
1214,5,2,231406,3.4
1215,5,2,231499,3.0
1216,5,2,231501,3.0
1217,5,2,231601,1.2
1218,5,2,231602,2.0
1219,5,2,231603,1.6
1220,5,2,231606,1.4
1221,5,2,231701,1.3
1222,5,2,231702,1.3
1223,5,2,231703,2.5
1224,5,2,231705,1.7
1225,5,2,300101,1.5
1226,5,2,300102,1.5
1227,5,2,300201,1.8
1228,5,2,300202,1.8
1229,5,2,300203,1.5
1230,5,2,300204,1.3
1231,5,2,300206,1.0
1232,5,2,300301,1.0
1233,5,2,300302,1.0
1234,5,2,300305,1.0
1235,5,2,300306,1.0
1236,5,2,300401,1.0
1237,5,2,300402,1.0
1238,5,2,300403,1.0
1239,5,2,300499,1.0
1240,5,2,300501,1.0
1241,5,2,300503,1.0
1242,5,2,300504,1.0
1243,5,2,300601,1.1
1244,5,2,300602,2.1
1245,5,2,300604,2.0
1246,5,2,300605,1.3
1247,5,2,300606,1.3
1248,5,2,300607,1.2
1249,5,2,300699,1.6
1250,5,2,300701,1.6
1251,5,2,300702,1.4
1252,5,2,300703,1.0
1253,5,2,300704,1.0
1254,5,2,300801,1.0
1255,5,2,300802,1.7
1256,5,2,300803,1.6
1257,5,2,300804,1.4
1258,5,2,300901,1.3
1259,5,2,300902,1.3
1260,5,2,300903,1.3
1261,5,2,301001,1.5
1262,5,2,301002,1.9
1263,5,2,301003,1.9
1264,5,2,301004,1.8
1265,5,2,301005,1.6
1266,5,2,301006,1.2
1267,5,2,301007,1.2
1268,5,2,301009,1.2
1269,5,2,301012,1.2
1270,5,2,301099,1.2
1271,5,2,301101,1.2
1272,5,2,301102,1.1
1273,5,2,301104,1.1
1274,5,2,301106,1.1
1275,5,2,301108,1.1
1276,5,2,301205,1.1
1277,5,2,301206,1.1
1278,5,2,301301,2.2
1279,5,2,301302,1.0
1280,5,2,301303,1.2
1281,5,2,301304,1.6
1282,5,2,301306,1.7
1283,5,2,301405,1.5
1284,5,2,301406,1.5
1285,5,2,301499,1.4
1286,5,2,301501,1.0
1287,5,2,301601,1.0
1288,5,2,301602,1.0
1289,5,2,301603,1.9
1290,5,2,301604,1.0
1291,5,2,301605,1.0
1292,5,2,301606,1.0
1293,5,2,301607,1.0
1294,5,2,301608,1.3
1295,5,2,301609,1.7
1296,5,2,301701,1.6
1297,5,2,301702,1.6
1298,5,2,301703,1.6
1299,5,2,301799,3.2
1300,5,2,301801,4.5
1301,5,2,301802,2.0
1302,5,2,301803,2.2
1303,5,2,301804,2.1
1304,5,2,301805,2.1
1305,5,2,301806,2.1
1306,5,2,301899,2.1
1307,5,2,310102,2.3
1308,5,2,310201,2.3
1309,5,2,310202,2.3
1310,5,2,310204,2.3
1311,5,2,310499,2.3
1312,5,2,310501,2.3
1313,5,2,310502,2.3
1314,5,2,310505,2.2
1315,5,2,310601,2.2
1316,5,2,310603,2.2
1317,5,2,310604,2.2
1318,5,2,310701,2.2
1319,5,2,310704,2.3
1320,5,2,310705,2.3
1321,5,2,310801,2.3
1322,5,2,310899,2.3
1323,5,2,310901,2.4
1324,5,2,310903,2.2
1325,5,2,310908,2.2
1326,5,2,310911,2.2
1327,5,2,311001,2.0
1328,5,2,311002,2.0
1329,5,2,311003,2.0
1330,5,2,311004,2.0
1331,5,2,311005,2.5
1332,5,2,311007,2.6
1333,5,2,311008,1.8
1334,5,2,311009,1.8
1335,5,2,311012,1.8
1336,5,2,311014,1.8
1337,5,2,311016,1.8
1338,5,2,311017,1.8
1339,5,2,311019,1.8
1340,5,2,311099,1.8
1341,5,2,311103,1.8
1342,5,2,311104,1.8
1343,5,2,311105,1.8
1344,5,2,311106,1.8
1345,5,2,311108,1.7
1346,5,2,311203,1.7
1347,5,2,311204,1.1
1348,5,2,311207,1.1
1349,5,2,311301,1.1
1350,5,2,311302,1.1
1351,5,2,311303,1.1
1352,5,2,311304,1.1
1353,5,2,311401,1.1
1354,5,2,311402,1.3
1355,5,2,311403,1.3
1356,5,2,311405,1.2
1357,5,2,311406,1.2
1358,5,2,311407,1.2
1359,5,2,311410,1.2
1360,5,2,311412,1.2
1361,5,2,311499,1.2
1362,5,2,311503,1.2
1363,5,2,311599,1.2
1364,5,2,311601,1.2
1365,5,2,311602,1.4
1366,5,2,311603,1.4
1367,5,2,311604,1.3
1368,5,2,311701,1.3
1369,5,2,311702,1.7
1370,5,2,311703,1.6
1371,5,2,311704,1.6
1372,5,2,311706,1.4
1373,5,2,311801,1.2
1374,5,2,311802,1.1
1375,5,2,311803,1.1
1376,5,2,311804,1.1
1377,5,2,311805,1.1
1378,5,2,311806,1.1
1379,5,2,311808,1.1
1380,5,2,311809,1.1
1381,5,2,311810,1.1
1382,5,2,311811,1.1
1383,5,2,311812,1.1
1384,5,2,311813,1.2
1385,5,2,311816,1.1
1386,5,2,311819,1.1
1387,5,2,311821,1.1
1388,5,2,311822,1.1
1389,5,2,311899,1.1
1390,5,2,311901,1.1
1391,5,2,311902,1.1
1392,5,2,311903,1.1
1393,5,2,311904,1.1
1394,5,2,311907,1.1
1395,5,2,311908,1.2
1396,5,2,311911,1.2
1397,5,2,311913,1.5
1398,5,2,312001,1.4
1399,5,2,312002,1.4
1400,5,2,312006,1.4
1401,5,2,312010,1.4
1402,5,2,312102,1.3
1403,5,2,312199,1.1
1404,5,2,312205,1.1
1405,5,2,312502,1.0
1406,5,2,312505,1.0
1407,5,2,312601,1.3
1408,5,2,312603,1.0
1409,5,2,312804,1.0
1410,5,2,321203,1.0
1411,5,2,321399,1.0
1412,5,2,321502,1.0
1413,5,2,321601,1.0
1414,5,2,321603,1.0
1415,5,2,321702,1.0
1416,5,2,321707,1.0
1417,5,2,321709,1.0
1418,5,2,321710,1.0
1419,5,2,321711,1.0
1420,5,2,321803,1.0
1421,5,2,322701,1.0
1422,5,2,330101,1.0
1423,5,2,330102,1.0
1424,5,2,330104,1.0
1425,5,2,330105,1.0
1426,5,2,330301,1.0
1427,5,2,331301,1.0
1428,5,2,331302,1.0
1429,5,2,331401,1.0
1430,5,2,331403,1.0
1431,5,2,331504,1.0
1432,5,2,331599,1.0
1433,5,2,331601,1.1
1434,5,2,331602,1.0
1435,5,2,331699,1.0
1436,5,2,331901,1.2
1437,5,2,331902,1.4
1438,5,2,331903,1.6
1439,5,2,331904,1.6
1440,5,2,331905,1.6
1441,5,2,331906,1.4
1442,5,2,331907,1.4
1443,5,2,331908,1.4
1444,5,2,331909,1.4
1445,5,2,331910,1.4
1446,5,2,331999,1.4
1447,5,2,332002,1.4
1448,5,2,332003,1.5
1449,5,2,332005,1.6
1450,5,2,332006,1.6
1451,5,2,332007,1.6
1452,5,2,332099,1.4
1453,5,2,332101,1.4
1454,5,2,332102,1.4
1455,5,2,332103,1.4
1456,5,2,332104,1.4
1457,5,2,332105,1.4
1458,5,2,332106,1.6
1459,5,2,332109,1.6
1460,5,2,332110,1.6
1461,5,2,332112,1.6
1462,5,2,332199,2.0
1463,5,2,332201,2.0
1464,5,2,332202,2.0
1465,5,2,332203,2.0
1466,5,2,332204,2.0
1467,5,2,332205,2.0
1468,5,2,332206,2.0
1469,5,2,332301,2.4
1470,5,2,332302,2.4
1471,5,2,332303,2.4
1472,5,2,332307,2.4
1473,5,2,332399,2.4
1474,5,2,332501,2.4
1475,5,2,332504,2.4
1476,5,2,332603,2.4
1477,5,2,332608,2.4
1478,5,2,332699,2.2
1479,5,2,332803,2.2
1480,5,2,333002,2.0
1481,5,2,340101,1.8
1482,5,2,340105,1.8
1483,5,2,340201,1.8
1484,5,2,340202,1.8
1485,5,2,340205,1.8
1486,5,2,340207,1.8
1487,5,2,340301,1.8
1488,5,2,340303,1.8
1489,5,2,340305,1.8
1490,5,2,340306,1.8
1491,5,2,340403,1.8
1492,5,2,340601,1.7
1493,5,2,340701,1.8
1494,5,2,340702,1.7
1495,5,2,340703,1.5
1496,5,2,340704,1.5
1497,5,2,340799,1.5
1498,5,2,340802,1.5
1499,5,2,340803,1.2
1500,5,2,340899,1.2
1501,5,2,340901,1.2
1502,5,2,340902,1.2
1503,5,2,340903,1.2
1504,5,2,340906,1.2
1505,5,2,341002,1.2
1506,5,2,341004,1.2
1507,5,2,341204,1.2
1508,5,2,341206,1.2
1509,5,2,341501,1.2
1510,5,2,341502,1.2
1511,5,2,341504,1.3
1512,5,2,341505,1.3
1513,5,2,341506,1.3
1514,5,2,341599,1.3
1515,5,2,341601,1.3
1516,5,2,341701,1.3
1517,5,2,341799,1.3
1518,5,2,341902,1.3
1519,5,2,342302,1.5
1520,5,2,342306,1.5
1521,5,2,342307,1.5
1522,5,2,342310,1.6
1523,5,2,342401,1.5
1524,5,2,342601,1.4
1525,5,2,342603,1.4
1526,5,2,342604,1.4
1527,5,2,342605,1.4
1528,5,2,342606,1.4
1529,5,2,342701,1.6
1530,5,2,342804,1.6
1531,5,2,342805,1.6
1532,5,2,342904,1.4
1533,5,2,342905,1.4
1534,5,2,343101,1.4
1535,5,2,343102,1.4
1536,5,2,343104,1.4
1537,5,2,343105,1.4
1538,5,2,343106,1.4
1539,5,2,343107,1.4
1540,5,2,343201,1.4
1541,5,2,343699,1.4
1542,5,3,100101,4.2
1543,5,3,100102,1.0
1544,5,3,100103,1.6
1545,5,3,100104,1.9
1546,5,3,100105,1.5
1547,5,3,100202,1.3
1548,5,3,100203,1.3
1549,5,3,100401,1.0
1550,5,3,100402,1.0
1551,5,3,100404,1.0
1552,5,3,100502,1.0
1553,5,3,100503,1.0
1554,5,3,100504,1.0
1555,5,3,100601,1.0
1556,5,3,100604,1.0
1557,5,3,100703,1.0
1558,5,3,100705,1.0
1559,5,3,109903,1.0
1560,5,3,110104,1.0
1561,5,3,110106,1.0
1562,5,3,110107,1.4
1563,5,3,110201,1.0
1564,5,3,110203,1.1
1565,5,3,110204,1.0
1566,5,3,110301,1.9
1567,5,3,110302,1.5
1568,5,3,110304,1.5
1569,5,3,110402,1.5
1570,5,3,120101,13.8
1571,5,3,120102,26.9
1572,5,3,120103,1.5
1573,5,3,120104,23.0
1574,5,3,120105,9.2
1575,5,3,120106,7.1
1576,5,3,120107,1.6
1577,5,3,120109,2.1
1578,5,3,120201,2.0
1579,5,3,120204,2.8
1580,5,3,120205,2.0
1581,5,3,120301,1.7
1582,5,3,120302,1.5
1583,5,3,120303,1.9
1584,5,3,120304,1.8
1585,5,3,120305,1.5
1586,5,3,120306,2.4
1587,5,3,120307,4.1
1588,5,3,120309,3.3
1589,5,3,120310,2.9
1590,5,3,120313,13.3
1591,5,3,120314,3.6
1592,5,3,120501,2.2
1593,5,3,120502,2.1
1594,5,3,130101,3.8
1595,5,3,130102,1.2
1596,5,3,130201,2.2
1597,5,3,130603,2.5
1598,5,3,130801,5.4
1599,5,3,130803,1.5
1600,5,3,130805,1.6
1601,5,3,140206,1.5
1602,5,3,140301,1.5
1603,5,3,150101,1.0
1604,5,3,150102,1.1
1605,5,3,150103,1.3
1606,5,3,150104,1.3
1607,5,3,150105,1.2
1608,5,3,150199,1.0
1609,5,3,150202,1.1
1610,5,3,150203,1.1
1611,5,3,150301,1.0
1612,5,3,150302,1.0
1613,5,3,150303,1.0
1614,5,3,150304,1.0
1615,5,3,150305,1.2
1616,5,3,150404,1.2
1617,5,3,150501,2.7
1618,5,3,150502,1.4
1619,5,3,150503,1.3
1620,5,3,150504,5.4
1621,5,3,150505,2.0
1622,5,3,150506,1.1
1623,5,3,150507,1.1
1624,5,3,150508,1.1
1625,5,3,150509,1.1
1626,5,3,150599,1.0
1627,5,3,150801,1.0
1628,5,3,150802,1.0
1629,5,3,150805,1.0
1630,5,3,150806,1.0
1631,5,3,150899,1.0
1632,5,3,150902,1.0
1633,5,3,150904,1.0
1634,5,3,150999,1.0
1635,5,3,151002,1.0
1636,5,3,151003,1.0
1637,5,3,151004,1.0
1638,5,3,151005,1.0
1639,5,3,151099,1.5
1640,5,3,151103,1.3
1641,5,3,151199,1.1
1642,5,3,151201,1.0
1643,5,3,151206,1.0
1644,5,3,151299,2.0
1645,5,3,151301,1.0
1646,5,3,151302,1.0
1647,5,3,151304,1.0
1648,5,3,151305,1.0
1649,5,3,151399,1.0
1650,5,3,151499,1.0
1651,5,3,151501,1.0
1652,5,3,151503,1.5
1653,5,3,151602,1.5
1654,5,3,151603,1.5
1655,5,3,151604,1.5
1656,5,3,151605,1.5
1657,5,3,151701,4.8
1658,5,3,151703,1.2
1659,5,3,151704,1.5
1660,5,3,151799,1.5
1661,5,3,151801,1.4
1662,5,3,151802,3.4
1663,5,3,151803,1.0
1664,5,3,151804,1.3
1665,5,3,151805,1.1
1666,5,3,151806,1.2
1667,5,3,151807,1.3
1668,5,3,151809,1.3
1669,5,3,151810,2.0
1670,5,3,151811,2.0
1671,5,3,151813,1.1
1672,5,3,151899,1.0
1673,5,3,151901,1.4
1674,5,3,151902,1.5
1675,5,3,151903,1.2
1676,5,3,151904,1.1
1677,5,3,151905,1.1
1678,5,3,152101,7.3
1679,5,3,152103,1.3
1680,5,3,152104,1.8
1681,5,3,200101,1.7
1682,5,3,200102,1.2
1683,5,3,200103,1.1
1684,5,3,200104,1.0
1685,5,3,200105,3.0
1686,5,3,200199,1.0
1687,5,3,200201,1.0
1688,5,3,200202,1.0
1689,5,3,200203,1.0
1690,5,3,200204,1.0
1691,5,3,200299,1.0
1692,5,3,200301,1.4
1693,5,3,200302,1.9
1694,5,3,200303,1.8
1695,5,3,200304,1.7
1696,5,3,200399,1.6
1697,5,3,200401,1.6
1698,5,3,200402,1.6
1699,5,3,200499,2.4
1700,5,3,200501,3.4
1701,5,3,200502,1.4
1702,5,3,200503,1.9
1703,5,3,200505,2.1
1704,5,3,200506,1.7
1705,5,3,200508,1.7
1706,5,3,200599,1.5
1707,5,3,200601,2.0
1708,5,3,200602,1.0
1709,5,3,200603,1.0
1710,5,3,200604,1.0
1711,5,3,200605,1.0
1712,5,3,200606,1.0
1713,5,3,200607,1.0
1714,5,3,200608,1.2
1715,5,3,200609,1.2
1716,5,3,200699,1.3
1717,5,3,200701,1.3
1718,5,3,200702,1.3
1719,5,3,200703,1.3
1720,5,3,200704,1.3
1721,5,3,200705,1.3
1722,5,3,200706,1.9
1723,5,3,200707,1.9
1724,5,3,200708,1.4
1725,5,3,200709,1.4
1726,5,3,200710,1.4
1727,5,3,200711,1.4
1728,5,3,200799,2.2
1729,5,3,200801,2.4
1730,5,3,200802,1.8
1731,5,3,200803,1.6
1732,5,3,200804,1.4
1733,5,3,200805,1.4
1734,5,3,200806,1.4
1735,5,3,200807,1.7
1736,5,3,200808,1.1
1737,5,3,200809,1.0
1738,5,3,200811,1.0
1739,5,3,200899,1.2
1740,5,3,200901,1.2
1741,5,3,200902,1.9
1742,5,3,200903,1.4
1743,5,3,200904,1.2
1744,5,3,200905,1.2
1745,5,3,200906,1.2
1746,5,3,200907,1.5
1747,5,3,200999,1.5
1748,5,3,201001,1.5
1749,5,3,201002,1.4
1750,5,3,201003,1.4
1751,5,3,201004,1.3
1752,5,3,201005,1.4
1753,5,3,201006,1.4
1754,5,3,201007,1.4
1755,5,3,201008,1.4
1756,5,3,201101,1.4
1757,5,3,201102,1.5
1758,5,3,201103,2.8
1759,5,3,201104,2.1
1760,5,3,201105,1.3
1761,5,3,201106,1.2
1762,5,3,201107,1.3
1763,5,3,201108,1.0
1764,5,3,201109,1.0
1765,5,3,201110,1.0
1766,5,3,201111,1.2
1767,5,3,201112,1.0
1768,5,3,201199,1.0
1769,5,3,201201,1.0
1770,5,3,201202,1.0
1771,5,3,201203,1.0
1772,5,3,201299,1.1
1773,5,3,201301,1.0
1774,5,3,201302,1.0
1775,5,3,201303,1.0
1776,5,3,201304,1.0
1777,5,3,201305,1.0
1778,5,3,201306,1.4
1779,5,3,201307,1.4
1780,5,3,201399,1.4
1781,5,3,201401,2.9
1782,5,3,201402,1.8
1783,5,3,201403,1.8
1784,5,3,201404,1.9
1785,5,3,201405,2.0
1786,5,3,201499,1.8
1787,5,3,201501,2.7
1788,5,3,201502,1.2
1789,5,3,201503,1.0
1790,5,3,201504,1.0
1791,5,3,201505,1.0
1792,5,3,210103,1.0
1793,5,3,210104,1.0
1794,5,3,210105,1.0
1795,5,3,210106,1.0
1796,5,3,210107,1.0
1797,5,3,210108,1.0
1798,5,3,210109,1.1
1799,5,3,210110,1.1
1800,5,3,210111,1.1
1801,5,3,210199,1.1
1802,5,3,210202,1.2
1803,5,3,210301,1.0
1804,5,3,210302,1.0
1805,5,3,210303,1.0
1806,5,3,210401,1.0
1807,5,3,210402,1.0
1808,5,3,210499,1.0
1809,5,3,210501,1.0
1810,5,3,210502,1.0
1811,5,3,210503,1.0
1812,5,3,210504,1.0
1813,5,3,210505,1.0
1814,5,3,210506,1.0
1815,5,3,210507,1.0
1816,5,3,210599,1.0
1817,5,3,210601,1.0
1818,5,3,210603,1.0
1819,5,3,210699,1.1
1820,5,3,210701,1.1
1821,5,3,210704,1.1
1822,5,3,210705,1.1
1823,5,3,210801,1.1
1824,5,3,220101,1.1
1825,5,3,220102,3.4
1826,5,3,220103,1.6
1827,5,3,220104,1.2
1828,5,3,220105,1.2
1829,5,3,220106,2.4
1830,5,3,220107,1.8
1831,5,3,220108,1.3
1832,5,3,220109,1.5
1833,5,3,220110,1.2
1834,5,3,220111,4.6
1835,5,3,220112,4.0
1836,5,3,220113,2.0
1837,5,3,220114,2.0
1838,5,3,220115,2.0
1839,5,3,220199,1.9
1840,5,3,220201,2.4
1841,5,3,220202,4.1
1842,5,3,220203,1.4
1843,5,3,220204,1.8
1844,5,3,220205,1.7
1845,5,3,220206,1.6
1846,5,3,220207,1.6
1847,5,3,220208,3.0
1848,5,3,220298,1.1
1849,5,3,220299,1.4
1850,5,3,220301,1.5
1851,5,3,220302,8.3
1852,5,3,220303,1.3
1853,5,3,220304,1.3
1854,5,3,220305,1.0
1855,5,3,220306,1.5
1856,5,3,220307,1.2
1857,5,3,220308,1.2
1858,5,3,220399,2.7
1859,5,3,220401,1.0
1860,5,3,220402,1.1
1861,5,3,220403,1.6
1862,5,3,220405,1.9
1863,5,3,220406,1.1
1864,5,3,220408,1.0
1865,5,3,220409,1.0
1866,5,3,220499,3.4
1867,5,3,220501,1.3
1868,5,3,220502,1.0
1869,5,3,220503,1.2
1870,5,3,220504,2.3
1871,5,3,220505,1.9
1872,5,3,220506,1.3
1873,5,3,220507,1.3
1874,5,3,220508,1.3
1875,5,3,220510,1.2
1876,5,3,220511,1.3
1877,5,3,220512,3.9
1878,5,3,220513,2.9
1879,5,3,220514,1.2
1880,5,3,220515,1.2
1881,5,3,220599,2.1
1882,5,3,220601,1.5
1883,5,3,220602,1.5
1884,5,3,220603,2.5
1885,5,3,220604,2.1
1886,5,3,220605,1.6
1887,5,3,220606,2.3
1888,5,3,220607,5.3
1889,5,3,220608,3.9
1890,5,3,220699,2.3
1891,5,3,220701,3.1
1892,5,3,220702,1.8
1893,5,3,220703,1.4
1894,5,3,220704,1.5
1895,5,3,220705,1.4
1896,5,3,220706,1.1
1897,5,3,220707,1.4
1898,5,3,220708,1.2
1899,5,3,220709,1.2
1900,5,3,220710,1.8
1901,5,3,220711,1.6
1902,5,3,220713,1.5
1903,5,3,220799,2.5
1904,5,3,220801,2.2
1905,5,3,220802,1.0
1906,5,3,220899,1.0
1907,5,3,220901,1.0
1908,5,3,220902,1.1
1909,5,3,220904,1.7
1910,5,3,220905,1.2
1911,5,3,220906,1.0
1912,5,3,220907,1.0
1913,5,3,220999,1.0
1914,5,3,221001,1.1
1915,5,3,221002,1.2
1916,5,3,221003,1.7
1917,5,3,221004,2.3
1918,5,3,221005,2.7
1919,5,3,221006,2.3
1920,5,3,221099,2.1
1921,5,3,221101,2.2
1922,5,3,221201,1.9
1923,5,3,221202,1.4
1924,5,3,230101,1.4
1925,5,3,230102,1.2
1926,5,3,230103,1.0
1927,5,3,230199,1.0
1928,5,3,230201,1.0
1929,5,3,230202,1.0
1930,5,3,230203,1.0
1931,5,3,230204,1.0
1932,5,3,230299,1.0
1933,5,3,230301,1.0
1934,5,3,230302,1.1
1935,5,3,230304,1.1
1936,5,3,230305,1.0
1937,5,3,230306,1.0
1938,5,3,230307,1.0
1939,5,3,230309,1.0
1940,5,3,230310,1.0
1941,5,3,230311,1.0
1942,5,3,230399,1.0
1943,5,3,230401,1.2
1944,5,3,230402,1.2
1945,5,3,230403,1.0
1946,5,3,230404,1.0
1947,5,3,230406,1.0
1948,5,3,230499,1.0
1949,5,3,230501,1.0
1950,5,3,230502,1.0
1951,5,3,230599,1.0
1952,5,3,230601,1.3
1953,5,3,230602,1.2
1954,5,3,230603,1.2
1955,5,3,230604,1.1
1956,5,3,230699,1.0
1957,5,3,230701,1.0
1958,5,3,230702,1.0
1959,5,3,230703,1.0
1960,5,3,230704,1.0
1961,5,3,230705,1.0
1962,5,3,230799,1.0
1963,5,3,230801,1.0
1964,5,3,230901,1.2
1965,5,3,230903,1.2
1966,5,3,230905,1.1
1967,5,3,230907,1.1
1968,5,3,231001,1.1
1969,5,3,231003,1.1
1970,5,3,231004,1.1
1971,5,3,231006,1.1
1972,5,3,231007,1.1
1973,5,3,231099,2.3
1974,5,3,231101,3.1
1975,5,3,231102,3.4
1976,5,3,231103,1.5
1977,5,3,231104,1.7
1978,5,3,231201,1.6
1979,5,3,231299,1.8
1980,5,3,231301,1.8
1981,5,3,231302,1.8
1982,5,3,231401,2.1
1983,5,3,231403,2.0
1984,5,3,231404,1.9
1985,5,3,231406,2.0
1986,5,3,231499,2.0
1987,5,3,231501,2.0
1988,5,3,231601,1.5
1989,5,3,231602,2.8
1990,5,3,231603,2.3
1991,5,3,231606,2.1
1992,5,3,231701,1.6
1993,5,3,231702,1.6
1994,5,3,231703,2.0
1995,5,3,231705,1.2
1996,5,3,300101,1.2
1997,5,3,300102,1.2
1998,5,3,300201,1.5
1999,5,3,300202,1.5
2000,5,3,300203,1.1
2001,5,3,300204,1.0
2002,5,3,300206,1.0
2003,5,3,300301,1.0
2004,5,3,300302,1.0
2005,5,3,300305,1.0
2006,5,3,300306,1.0
2007,5,3,300401,1.0
2008,5,3,300402,1.0
2009,5,3,300403,1.0
2010,5,3,300499,1.0
2011,5,3,300501,1.0
2012,5,3,300503,1.0
2013,5,3,300504,1.0
2014,5,3,300601,1.1
2015,5,3,300602,2.1
2016,5,3,300604,2.0
2017,5,3,300605,1.3
2018,5,3,300606,1.3
2019,5,3,300607,1.2
2020,5,3,300699,1.6
2021,5,3,300701,1.6
2022,5,3,300702,1.4
2023,5,3,300703,1.0
2024,5,3,300704,1.0
2025,5,3,300801,1.0
2026,5,3,300802,1.2
2027,5,3,300803,1.1
2028,5,3,300804,1.1
2029,5,3,300901,1.0
2030,5,3,300902,1.0
2031,5,3,300903,1.0
2032,5,3,301001,1.3
2033,5,3,301002,1.7
2034,5,3,301003,1.7
2035,5,3,301004,1.9
2036,5,3,301005,1.7
2037,5,3,301006,1.1
2038,5,3,301007,1.0
2039,5,3,301009,1.0
2040,5,3,301012,1.0
2041,5,3,301099,1.0
2042,5,3,301101,1.0
2043,5,3,301102,1.1
2044,5,3,301104,1.1
2045,5,3,301106,1.1
2046,5,3,301108,1.1
2047,5,3,301205,1.1
2048,5,3,301206,1.1
2049,5,3,301301,4.6
2050,5,3,301302,1.0
2051,5,3,301303,1.5
2052,5,3,301304,1.0
2053,5,3,301306,1.1
2054,5,3,301405,1.0
2055,5,3,301406,1.0
2056,5,3,301499,1.0
2057,5,3,301501,1.0
2058,5,3,301601,1.0
2059,5,3,301602,1.0
2060,5,3,301603,1.2
2061,5,3,301604,1.0
2062,5,3,301605,1.0
2063,5,3,301606,1.0
2064,5,3,301607,1.0
2065,5,3,301608,1.1
2066,5,3,301609,2.3
2067,5,3,301701,2.5
2068,5,3,301702,2.5
