month,day,number,amount
1,11,200902,2
1,11,220307,1
1,11,120109,8
1,11,151803,1
1,11,221202,2
1,11,220107,3
1,11,220405,1
1,11,301801,2
1,11,120309,3
1,11,220502,4
1,11,120106,9
1,11,120302,3
1,11,201103,1
1,11,120104,20
1,11,220106,1
1,11,220801,3
1,11,100101,2
1,11,332103,1
1,11,151099,2
1,11,332102,1
1,11,343699,1
1,11,151809,2
1,11,220503,1
1,11,151899,1
1,11,200999,1
1,11,120101,17
1,11,120303,3
1,11,200202,1
1,11,130801,5
1,11,220799,3
1,11,220603,1
1,11,331903,1
1,11,220103,2
1,11,220111,2
1,11,220605,3
1,11,201401,6
1,11,220513,4
1,11,210402,3
1,11,230101,1
1,11,220601,2
1,11,220201,2
1,11,151805,2
1,11,342605,1
1,11,100503,2
1,11,220202,2
1,11,220109,2
1,11,150502,1
1,11,220710,2
1,11,220110,1
1,11,220401,2
1,11,200708,1
1,11,301804,2
1,11,151299,2
1,11,201002,1
1,11,100104,1
1,11,200301,2
1,11,301701,1
1,11,220607,1
1,11,150105,1
1,11,152104,1
1,11,200201,4
1,11,220606,1
1,11,120205,1
1,11,230304,2
1,11,201107,2
1,11,220204,1
1,11,130201,4
1,11,120307,3
1,11,201303,1
1,11,200903,1
1,11,120103,2
1,11,220904,2
1,11,120301,6
1,11,231301,1
1,11,120313,2
1,11,110107,1
1,11,301802,1
1,11,220199,1
1,11,220512,2
1,11,221201,1
1,11,200706,1
1,11,220101,2
1,11,150102,2
1,11,200101,1
1,11,311803,1
1,11,210501,1
1,11,201004,1
1,11,200803,1
1,11,201502,1
1,11,201503,2
1,11,100404,1
1,11,151813,1
1,11,100402,2
1,11,301004,1
1,11,210601,1
1,11,100604,1
1,11,231103,1
1,11,300202,1
1,11,230401,1
1,11,151902,1
1,11,301603,2
1,11,200501,1
1,11,150503,1
1,11,321711,1
1,11,150802,1
1,11,230901,1
1,11,200702,1
1,11,300206,1
1,11,200601,1
1,11,120305,1
1,11,220304,1
1,11,231602,1
1,11,220112,1
1,11,151801,1
1,11,220599,1
1,11,331909,1
1,11,301206,1
1,11,331902,1
1,11,220901,1
1,11,201109,1
1,11,331910,1
1,11,130101,2
1,11,130603,1
1,11,200905,1
1,11,300801,1
1,11,220399,1
1,12,151701,3
1,12,120102,37
1,12,120106,9
1,12,152101,15
1,12,120101,17
1,12,200902,4
1,12,200201,2
1,12,220104,1
1,12,201404,4
1,12,341506,1
1,12,150103,1
1,12,120109,2
1,12,151299,2
1,12,130803,3
1,12,100104,5
1,12,151809,2
1,12,200202,1
1,12,220102,2
1,12,220108,1
1,12,201006,1
1,12,151801,6
1,12,310601,1
1,12,300602,3
1,12,120104,27
1,12,230401,1
1,12,220513,3
1,12,120105,11
1,12,150199,1
1,12,210501,1
1,12,210601,1
1,12,340803,1
1,12,201107,2
1,12,231201,1
1,12,120302,7
1,12,220307,1
1,12,100101,7
1,12,210402,3
1,12,150504,5
1,12,200604,1
1,12,301603,2
1,12,201304,1
1,12,221202,4
1,12,300902,1
1,12,200607,4
1,12,340802,2
1,12,201401,1
1,12,201103,1
1,12,120103,5
1,12,201403,1
1,12,200601,2
1,12,220301,4
1,12,130801,5
1,12,200603,1
1,12,220208,1
1,12,150599,1
1,12,120201,6
1,12,300801,1
1,12,200903,1
1,12,231102,3
1,12,220106,3
1,12,120501,3
1,12,120307,1
1,12,220405,1
1,12,130101,2
1,12,220302,6
1,12,151804,1
1,12,130201,1
1,12,220402,2
1,12,220409,1
1,12,220112,2
1,12,301102,1
1,12,200602,1
1,12,220801,1
1,12,120205,1
1,12,151799,1
1,12,120309,4
1,12,150101,1
1,12,340701,1
1,12,220605,1
1,12,301608,1
1,12,120313,2
1,12,200501,4
1,12,201501,4
1,12,150102,2
1,12,231601,1
1,12,150104,1
1,12,301802,2
1,12,120301,2
1,12,200199,1
1,12,201499,1
1,12,200203,1
1,12,300604,2
1,12,220205,2
1,12,200809,1
1,12,151813,1
1,12,331907,1
1,12,200906,1
1,12,220299,1
1,12,201306,1
1,12,220502,1
1,12,120107,2
1,12,220599,1
1,12,230704,1
1,12,200803,2
1,12,151201,1
1,12,120204,1
1,12,201105,1
1,12,200605,1
1,12,152103,1
1,12,150505,1
1,12,311499,1
1,12,200301,1
1,12,301801,1
1,12,120303,1
1,12,220902,1
1,12,301609,1
1,12,301701,1
1,12,100402,1
1,12,201299,1
1,12,220606,1
1,12,201302,1
1,12,230304,1
1,12,201399,1
1,12,150506,1
1,12,151099,1
1,12,301606,2
1,12,120306,1
1,12,151902,1
1,12,201502,1
1,12,311002,1
1,12,311604,1
1,12,201104,1
1,13,220605,4
1,13,151299,1
1,13,120106,9
1,13,151805,2
1,13,200105,4
1,13,200601,1
1,13,201401,5
1,13,120309,2
1,13,120101,21
1,13,120102,15
1,13,300801,2
1,13,201107,1
1,13,220801,2
1,13,301301,3
1,13,120307,6
1,13,120104,29
1,13,120109,3
1,13,150504,2
1,13,220704,1
1,13,200799,2
1,13,200202,1
1,13,120303,5
1,13,152101,10
1,13,200201,3
1,13,220608,4
1,13,220107,2
1,13,301603,3
1,13,301805,1
1,13,201111,4
1,13,312601,3
1,13,150506,1
1,13,301606,4
1,13,221202,2
1,13,300601,1
1,13,201403,3
1,13,220111,3
1,13,311204,2
1,13,230406,1
1,13,301004,2
1,13,220115,1
1,13,220513,8
1,13,100101,5
1,13,301804,1
1,13,301801,1
1,13,120302,3
1,13,120201,11
1,13,201103,2
1,13,300302,1
1,13,151804,1
1,13,100705,1
1,13,150502,7
1,13,230705,1
1,13,300602,1
1,13,220502,3
1,13,120301,3
1,13,201402,1
1,13,300604,1
1,13,120204,5
1,13,331903,1
1,13,200701,1
1,13,200803,1
1,13,220512,1
1,13,220109,1
1,13,200607,3
1,13,200903,2
1,13,120205,2
1,13,230401,2
1,13,151503,2
1,13,130101,2
1,13,312199,1
1,13,220402,1
1,13,220302,5
1,13,151803,3
1,13,301608,2
1,13,130801,4
1,13,200809,1
1,13,151801,2
1,13,230404,1
1,13,120103,5
1,13,340802,2
1,13,332105,1
1,13,200709,2
1,13,200807,1
1,13,152104,2
1,13,210402,2
1,13,220699,2
1,13,220503,1
1,13,200501,3
1,13,151701,3
1,13,200806,2
1,13,200999,2
1,13,301609,2
1,13,201405,2
1,13,220104,3
1,13,220907,1
1,13,200706,1
1,13,201404,1
1,13,301302,1
1,13,310911,1
1,13,120313,4
1,13,200902,3
1,13,201302,1
1,13,200605,1
1,13,200199,1
1,13,331908,1
1,13,201505,1
1,13,231301,1
1,13,220202,2
1,13,220307,1
1,13,220405,1
1,13,220902,1
1,13,200704,1
1,13,120105,3
1,13,130603,1
1,13,231602,1
1,13,220102,4
1,13,220113,1
1,13,151810,1
1,13,150802,1
1,13,130803,1
1,13,220205,3
1,13,300606,1
1,13,201499,1
1,13,201001,1
1,13,200802,1
1,13,201109,1
1,13,311405,1
1,13,220101,1
1,13,300203,2
1,13,220208,2
1,13,220106,2
1,13,221101,1
1,13,231702,1
1,13,230101,1
1,13,140301,1
1,13,220606,1
1,13,220204,1
1,13,200606,2
1,13,201104,1
1,13,200906,1
1,13,151902,1
1,13,201304,1
1,13,310908,1
1,13,220206,1
1,13,110107,1
1,13,200805,1
1,13,230304,1
1,13,220299,1
1,13,200603,1
1,14,120105,6
1,14,120313,2
1,14,100102,4
1,14,110302,1
1,14,151813,6
1,14,220513,5
1,14,200902,3
1,14,201404,2
1,14,201503,1
1,14,200204,1
1,14,150101,2
1,14,120103,3
1,14,220302,10
1,14,120301,14
1,14,200603,1
1,14,100101,6
1,14,120101,18
1,14,120104,22
1,14,120102,21
1,14,151805,2
1,14,120201,5
1,14,201001,2
1,14,120107,2
1,14,152101,9
1,14,220201,5
1,14,200809,1
1,14,201306,2
1,14,120106,10
1,14,311706,2
1,14,130801,5
1,14,120204,4
1,14,221202,1
1,14,120307,15
1,14,301601,2
1,14,120309,4
1,14,140301,1
1,14,220801,1
1,14,311104,1
1,14,150199,2
1,14,201401,2
1,14,201110,1
1,14,151801,7
1,14,201111,5
1,14,220111,3
1,14,120305,2
1,14,151904,1
1,14,201104,1
1,14,300801,1
1,14,151701,4
1,14,311007,1
1,14,301608,7
1,14,301802,7
1,14,220405,2
1,14,120303,3
1,14,200501,4
1,14,220403,1
1,14,220602,1
1,14,150501,2
1,14,200607,4
1,14,220599,2
1,14,301801,3
1,14,220202,2
1,14,120109,3
1,14,200601,5
1,14,311902,1
1,14,150102,1
1,14,200599,1
1,14,201502,3
1,14,341599,1
1,14,220301,4
1,14,220103,2
1,14,201405,2
1,14,220607,1
1,14,200604,3
1,14,301303,1
1,14,301607,1
1,14,220205,4
1,14,220208,5
1,14,151099,2
1,14,301301,5
1,14,100104,6
1,14,150504,5
1,14,201004,2
1,14,301804,2
1,14,151803,1
1,14,201501,1
1,14,300602,1
1,14,230703,1
1,14,210501,1
1,14,300701,3
1,14,120501,3
1,14,150599,2
1,14,301603,4
1,14,340906,2
1,14,220399,1
1,14,150105,2
1,14,210202,2
1,14,120302,2
1,14,230705,1
1,14,200602,1
1,14,230502,1
1,14,220401,2
1,14,220699,2
1,14,221003,1
1,14,311702,1
1,14,200201,4
1,14,201105,1
1,14,311903,1
1,14,200803,1
1,14,151902,2
1,14,220106,2
1,14,110107,1
1,14,200907,1
1,14,200708,1
1,14,200905,2
1,14,341506,1
1,14,150506,2
1,14,220902,1
1,14,130201,1
1,14,150505,1
1,14,151802,1
1,14,220102,4
1,14,210402,1
1,14,230101,3
1,14,220299,1
1,14,230704,1
1,14,300704,1
1,14,220508,1
1,14,340902,1
1,14,200807,1
1,14,150502,2
1,14,200704,1
1,14,301405,1
1,14,231201,1
1,14,331906,1
1,14,220115,1
1,14,311499,1
1,14,301602,1
1,14,130101,1
1,14,151804,1
1,14,201505,1
1,14,201302,1
1,14,100401,2
1,14,230604,1
1,14,311701,1
1,14,311808,1
1,14,230202,1
1,14,220512,1
1,14,100402,1
1,14,200709,1
1,14,220605,1
1,14,301304,1
1,14,210503,2
1,14,220502,1
1,14,151301,1
1,14,201403,1
1,14,151806,1
1,14,210301,1
1,15,100101,8
1,15,130603,3
1,15,220502,3
1,15,301301,6
1,15,300202,1
1,15,220203,2
1,15,220204,2
1,15,120106,11
1,15,152101,8
1,15,220513,3
1,15,220701,4
1,15,120101,18
1,15,120102,24
1,15,220702,1
1,15,120105,2
1,15,120109,6
1,15,100402,1
1,15,301608,3
1,15,230302,1
1,15,220201,2
1,15,120501,2
1,15,201306,4
1,15,120205,1
1,15,220106,2
1,15,150302,2
1,15,221101,5
1,15,151810,1
1,15,311604,1
1,15,220102,8
1,15,220699,2
1,15,150502,2
1,15,220111,7
1,15,220503,1
1,15,120301,5
1,15,140301,1
1,15,220899,1
1,15,130801,5
1,15,200303,1
1,15,200705,1
1,15,200706,1
1,15,150504,4
1,15,201401,8
1,15,120302,6
1,15,301603,5
1,15,220301,2
1,15,220208,9
1,15,220202,4
1,15,311701,1
1,15,120104,25
1,15,151701,2
1,15,201102,1
1,15,220302,2
1,15,231099,1
1,15,220707,2
1,15,201302,1
1,15,151813,1
1,15,120103,1
1,15,120309,4
1,15,120204,2
1,15,301802,4
1,15,301805,1
1,15,200603,1
1,15,220101,2
1,15,200608,3
1,15,220206,1
1,15,230304,3
1,15,200105,1
1,15,220905,1
1,15,230704,2
1,15,200602,2
1,15,200811,1
1,15,220205,2
1,15,201304,1
1,15,300801,2
1,15,151703,1
1,15,120107,1
1,15,230299,1
1,15,120201,5
1,15,301804,1
1,15,200805,3
1,15,200199,1
1,15,220508,1
1,15,220107,1
1,15,220607,1
1,15,200299,2
1,15,220599,5
1,15,201111,2
1,15,151809,1
1,15,220606,3
1,15,120303,1
1,15,130101,3
1,15,120307,2
1,15,200806,1
1,15,200902,2
1,15,230604,1
1,15,301801,2
1,15,231006,1
1,15,150305,1
1,15,220109,1
1,15,200501,2
1,15,150503,2
1,15,151801,2
1,15,220603,1
1,15,220305,1
1,15,210601,1
1,15,220399,2
1,15,151899,1
1,15,230701,1
1,15,231003,1
1,15,151902,1
1,15,220514,1
1,15,210402,1
1,15,231702,2
1,15,301004,1
1,15,230602,1
1,15,100404,2
1,15,230703,2
1,15,201002,1
1,15,220801,1
1,15,220802,1
1,15,231401,1
1,15,301601,1
1,15,200905,1
1,15,200906,2
1,15,201101,1
1,15,200607,2
1,15,201499,1
1,15,201103,1
1,15,220512,1
1,15,220902,1
1,15,311601,1
1,15,220303,1
1,15,200711,1
1,15,310801,1
1,15,120306,1
1,15,220199,1
1,15,200704,1
1,15,220104,1
1,15,210110,1
1,15,220108,1
1,15,100102,1
1,16,220399,4
1,16,220106,3
1,16,150504,3
1,16,200705,1
1,16,220302,11
1,16,140301,1
1,16,340201,1
1,16,120201,6
1,16,120102,38
1,16,220802,1
1,16,120301,9
1,16,200601,2
1,16,220208,3
1,16,220904,2
1,16,201102,2
1,16,220113,1
1,16,201302,1
1,16,311401,1
1,16,100101,8
1,16,120101,22
1,16,340899,1
1,16,201404,1
1,16,220502,3
1,16,200907,1
1,16,120309,3
1,16,201111,5
1,16,220801,1
1,16,311813,2
1,16,200805,2
1,16,120107,2
1,16,220202,2
1,16,151701,3
1,16,200809,1
1,16,120307,3
1,16,220512,2
1,16,152101,6
1,16,151299,1
1,16,311007,1
1,16,200603,2
1,16,220299,2
1,16,340802,2
1,16,120104,22
1,16,201306,2
1,16,130801,3
1,16,220403,1
1,16,230399,1
1,16,230604,2
1,16,150103,1
1,16,220606,1
1,16,151803,1
1,16,201101,1
1,16,151801,1
1,16,220799,3
1,16,220599,2
1,16,201202,1
1,16,220607,5
1,16,301607,1
1,16,210402,2
1,16,301802,3
1,16,230699,1
1,16,300701,5
1,16,301603,4
1,16,210103,1
1,16,120501,2
1,16,120205,2
1,16,120204,2
1,16,120105,5
1,16,201401,2
1,16,231705,1
1,16,230305,1
1,16,230703,1
1,16,151005,1
1,16,220102,4
1,16,220707,2
1,16,230901,1
1,16,230199,1
1,16,151704,1
1,16,300202,1
1,16,301102,1
1,16,332302,1
1,16,220699,2
1,16,120106,10
1,16,331601,1
1,16,130803,1
1,16,150802,2
1,16,201405,1
1,16,200201,1
1,16,200607,3
1,16,230103,2
1,16,220513,8
1,16,230204,1
1,16,100404,1
1,16,100104,1
1,16,220703,1
1,16,220307,1
1,16,220206,2
1,16,120103,3
1,16,220111,2
1,16,151206,1
1,16,200501,1
1,16,120302,5
1,16,340799,1
1,16,301804,1
1,16,220401,2
1,16,301303,2
1,16,130201,1
1,16,200806,2
1,16,130603,2
1,16,200202,1
1,16,220603,1
1,16,231102,1
1,16,210704,2
1,16,201505,1
1,16,230101,1
1,16,220906,1
1,16,201502,1
1,16,201106,2
1,16,150202,1
1,16,200708,1
1,16,300606,1
1,16,340803,1
1,16,151802,1
1,16,150199,1
1,16,200906,1
1,16,220708,2
1,16,201103,1
1,16,220109,2
1,16,220201,4
1,16,120303,6
1,16,200709,2
1,16,300802,1
1,16,231302,1
1,16,342605,1
1,16,300602,1
1,16,220605,2
1,16,210504,1
1,16,301301,1
1,16,312205,1
1,16,301801,1
1,16,120306,1
1,16,220601,2
1,16,300203,1
1,16,300704,1
1,16,220303,1
1,16,220104,1
1,16,230102,1
1,16,230705,1
1,16,220508,1
1,16,300204,1
1,16,200608,1
1,16,201307,1
1,16,210601,1
1,16,231006,1
1,16,200903,1
1,16,109903,1
1,16,130101,1
1,16,120109,1
1,16,301306,1
1,16,200704,1
1,16,220405,1
1,16,220298,1
1,16,220504,1
1,16,331301,1
1,16,301608,1
1,16,220709,1
1,16,322701,1
1,16,151503,2
1,16,221101,1
1,16,201303,1
1,16,151201,1
1,16,340906,1
1,17,120109,2
1,17,120106,8
1,17,152101,11
1,17,120105,5
1,17,120102,25
1,17,201501,2
1,17,200501,3
1,17,301601,3
1,17,200601,4
1,17,210504,2
1,17,220501,1
1,17,120309,7
1,17,321803,2
1,17,343107,1
1,17,151701,3
1,17,120104,21
1,17,220299,2
1,17,220106,2
1,17,220502,1
1,17,120301,5
1,17,200199,1
1,17,120101,17
1,17,201104,1
1,17,220906,1
1,17,120201,5
1,17,130101,4
1,17,200706,2
1,17,301603,6
1,17,151810,1
1,17,201101,3
1,17,120313,6
1,17,312502,1
1,17,201302,2
1,17,100402,2
1,17,200301,3
1,17,201103,3
1,17,340201,2
1,17,220204,1
1,17,230404,2
1,17,130803,1
1,17,201404,3
1,17,220605,1
1,17,300801,2
1,17,220102,4
1,17,220505,1
1,17,220513,4
1,17,301101,1
1,17,200201,1
1,17,200902,4
1,17,200708,1
1,17,201107,2
1,17,130801,3
1,17,200608,1
1,17,120303,2
1,17,231103,2
1,17,220302,5
1,17,120103,4
1,17,220107,1
1,17,220101,4
1,17,230202,1
1,17,301301,1
1,17,220199,1
1,17,210402,2
1,17,230705,1
1,17,220801,4
1,17,150503,2
1,17,200802,2
1,17,120307,3
1,17,230502,1
1,17,200907,1
1,17,220303,1
1,17,220607,3
1,17,100101,3
1,17,120501,4
1,17,220905,1
1,17,220111,2
1,17,200702,2
1,17,200103,1
1,17,300803,1
1,17,220307,2
1,17,200705,2
1,17,200803,2
1,17,230901,2
1,17,120302,2
1,17,220601,1
1,17,300802,1
1,17,151813,3
1,17,201102,1
1,17,150502,1
1,17,150504,3
1,17,200101,1
1,17,230703,3
1,17,201299,2
1,17,230304,1
1,17,340601,1
1,17,151199,1
1,17,200603,1
1,17,231702,1
1,17,220103,2
1,17,220599,1
1,17,151799,1
1,17,201306,1
1,17,151803,1
1,17,220208,3
1,17,220399,1
1,17,301802,5
1,17,311204,1
1,17,220604,1
1,17,201002,1
1,17,220799,2
1,17,120204,2
1,17,301606,1
1,17,301801,1
1,17,201403,1
1,17,150501,1
1,17,220201,1
1,17,151301,1
1,17,151902,2
1,17,230701,1
1,17,221202,1
1,17,301607,1
1,17,150404,1
1,17,230305,1
1,17,220606,1
1,17,230201,1
1,17,210301,1
1,17,201303,2
1,17,201201,1
1,17,201105,1
1,17,200709,1
1,17,150508,1
1,17,220603,1
1,17,220711,1
1,17,201502,1
1,17,220104,1
1,17,200607,1
1,17,130102,1
1,17,210503,1
1,17,332204,1
1,17,201111,1
1,17,230401,1
1,17,220403,2
1,17,220202,1
1,17,220401,1
1,17,220108,1
1,18,110107,1
1,18,120101,28
1,18,150505,2
1,18,220399,4
1,18,231103,2
1,18,120104,37
1,18,120106,3
1,18,120303,7
1,18,200707,1
1,18,220607,2
1,18,301608,7
1,18,201401,3
1,18,201501,1
1,18,220104,2
1,18,220302,12
1,18,210111,1
1,18,201405,3
1,18,120102,28
1,18,220599,3
1,18,120109,2
1,18,230101,1
1,18,151103,1
1,18,120307,3
1,18,200301,2
1,18,120313,3
1,18,200501,6
1,18,200505,1
1,18,220799,3
1,18,220512,2
1,18,151803,1
1,18,100504,1
1,18,331903,1
1,18,220606,2
1,18,321710,1
1,18,152101,6
1,18,311706,1
1,18,220208,6
1,18,342605,1
1,18,201302,2
1,18,200502,1
1,18,301101,2
1,18,201107,4
1,18,230102,2
1,18,120103,5
1,18,311601,1
1,18,220199,1
1,18,120302,9
1,18,120105,6
1,18,220603,2
1,18,200999,1
1,18,200606,1
1,18,220102,2
1,18,220111,1
1,18,200701,2
1,18,120309,3
1,18,200902,3
1,18,120201,5
1,18,231001,1
1,18,201303,2
1,18,151807,1
1,18,201104,1
1,18,311821,1
1,18,301603,4
1,18,200199,2
1,18,200105,1
1,18,100101,4
1,18,201101,1
1,18,200101,3
1,18,130201,2
1,18,200102,2
1,18,130101,6
1,18,150503,1
1,18,150504,3
1,18,201505,1
1,18,301301,2
1,18,120301,7
1,18,201306,3
1,18,230306,1
1,18,230604,1
1,18,341506,1
1,18,230202,1
1,18,300604,1
1,18,301206,1
1,18,230203,1
1,18,200607,1
1,18,120501,1
1,18,130801,4
1,18,220201,4
1,18,120205,1
1,18,120107,2
1,18,230601,1
1,18,220711,1
1,18,201102,1
1,18,220103,1
1,18,221101,2
1,18,301801,1
1,18,150802,1
1,18,230705,1
1,18,231099,1
1,18,201111,1
1,18,220202,2
1,18,220515,1
1,18,220699,1
1,18,301106,2
1,18,151701,2
1,18,220703,1
1,18,220406,1
1,18,220503,1
1,18,301601,1
1,18,151801,1
1,18,331904,1
1,18,220502,1
1,18,230599,1
1,18,151503,2
1,18,322701,1
1,18,301802,4
1,18,151806,1
1,18,301805,1
1,18,200903,3
1,18,120204,2
1,18,220405,1
1,18,200602,2
1,18,200603,1
1,18,220106,2
1,18,151813,1
1,18,151299,1
1,18,200601,2
1,18,150502,1
1,18,200708,1
1,18,200906,1
1,18,151301,1
1,18,200104,1
1,18,120305,1
1,18,200702,1
1,18,220504,1
1,18,220904,1
1,18,150507,1
1,18,230703,2
1,18,200803,1
1,18,201201,1
1,18,220299,1
1,18,300801,2
1,18,220802,1
1,18,300802,1
1,18,150506,2
1,18,301501,1
1,18,231702,1
1,18,220902,1
1,18,150501,3
1,18,220305,1
1,18,100102,1
1,18,151304,1
1,18,311704,1
1,18,220403,1
1,18,200709,1
1,18,311002,1
1,18,200705,1
1,18,151099,1
1,18,201106,1
1,18,230901,1
1,18,201404,1
1,18,220905,1
1,18,220110,1
1,18,200103,1
1,18,220602,1
1,18,200805,1
1,18,332103,1
1,18,300202,1
1,18,311901,1
1,18,301406,1
1,19,301606,2
1,19,200301,3
1,19,151806,1
1,19,332399,1
1,19,151503,1
1,19,120101,36
1,19,200601,1
1,19,200709,6
1,19,220306,1
1,19,120201,11
1,19,220106,5
1,19,220904,2
1,19,220402,2
1,19,220599,2
1,19,150501,2
1,19,151299,1
1,19,220102,4
1,19,220302,6
1,19,120102,39
1,19,340301,2
1,19,151810,1
1,19,120309,9
1,19,151805,5
1,19,120109,4
1,19,100101,3
1,19,220513,7
1,19,301104,1
1,19,210301,3
1,19,151701,3
1,19,120307,7
1,19,152101,12
1,19,200202,1
1,19,210507,1
1,19,311204,1
1,19,120105,7
1,19,120501,6
1,19,210402,3
1,19,301004,1
1,19,120303,6
1,19,220199,1
1,19,201401,4
1,19,120107,3
1,19,300701,2
1,19,120104,33
1,19,120205,3
1,19,120204,6
1,19,150801,1
1,19,200809,1
1,19,150504,5
1,19,200606,4
1,19,220405,4
1,19,230203,1
1,19,201112,1
1,19,120301,7
1,19,120302,6
1,19,201501,2
1,19,220403,2
1,19,220113,2
1,19,301101,3
1,19,151813,2
1,19,120106,15
1,19,201301,2
1,19,151902,2
1,19,201002,1
1,19,220709,1
1,19,300801,2
1,19,301604,1
1,19,200703,1
1,19,201302,3
1,19,151803,2
1,19,300602,4
1,19,201405,1
1,19,220399,2
1,19,100604,1
1,19,150503,5
1,19,300206,2
1,19,220502,1
1,19,300604,2
1,19,201201,3
1,19,100402,1
1,19,200906,1
1,19,301804,1
1,19,200607,5
1,19,300606,2
1,19,200804,1
1,19,200608,1
1,19,200805,2
1,19,220101,4
1,19,201103,1
1,19,200603,1
1,19,201404,2
1,19,220305,1
1,19,201307,1
1,19,201109,1
1,19,100104,1
1,19,200902,2
1,19,200501,3
1,19,301609,2
1,19,220905,3
1,19,301603,6
1,19,220499,1
1,19,220503,1
1,19,151899,1
1,19,220699,1
1,19,150305,1
1,19,201502,1
1,19,150506,2
1,19,301106,2
1,19,220710,1
1,19,220205,1
1,19,200201,1
1,19,120305,2
1,19,201107,2
1,19,221003,1
1,19,151801,2
1,19,200704,2
1,19,301301,4
1,19,220202,3
1,19,210501,1
1,19,201001,1
1,19,151802,2
1,19,301608,4
1,19,301602,1
1,19,200811,1
1,19,150802,1
1,19,300102,1
1,19,310901,1
1,19,220702,2
1,19,332202,1
1,19,231702,2
1,19,201111,2
1,19,130801,2
1,19,220801,2
1,19,220799,2
1,19,210503,1
1,19,150502,1
1,19,230304,2
1,19,312601,1
1,19,220701,2
1,19,201199,1
1,19,150101,3
1,19,220108,1
1,19,151901,1
1,19,151501,1
1,19,151099,1
1,19,220304,1
1,19,220515,1
1,19,201299,1
1,19,301406,1
1,19,343106,1
1,19,221202,1
1,19,301303,1
1,19,230399,1
1,19,301102,1
1,19,151003,1
1,19,151304,2
1,19,300802,1
1,19,200803,2
1,19,200702,1
1,19,220107,1
1,19,343104,1
1,19,331504,1
1,19,220703,1
1,19,220208,2
1,19,311801,1
1,19,150505,1
1,19,200502,1
1,19,120313,5
1,19,130603,2
1,19,220601,3
1,19,230102,1
1,19,120103,2
1,19,331906,1
1,19,221099,1
1,19,300702,1
1,19,220606,1
1,19,301701,1
1,19,220111,1
1,19,220708,1
1,19,110107,1
1,19,343107,1
1,19,201105,1
1,19,150302,2
1,19,230705,1
1,19,200508,1
1,19,130101,1
1,19,332301,1
1,19,220605,2
1,19,201102,1
1,19,231201,1
1,20,130101,6
1,20,130801,2
1,20,201401,4
1,20,120101,19
1,20,220302,4
1,20,201002,1
1,20,120201,8
1,20,120109,4
1,20,120303,7
1,20,120104,44
1,20,100101,7
1,20,150802,1
1,20,220906,2
1,20,120106,8
1,20,120301,9
1,20,340301,2
1,20,340305,1
1,20,151005,1
1,20,230901,1
1,20,200805,1
1,20,200301,3
1,20,120313,8
1,20,301701,1
1,20,152101,9
1,20,120102,45
1,20,210301,1
1,20,120302,5
1,20,120103,2
1,20,220401,2
1,20,151904,1
1,20,201102,1
1,20,200501,1
1,20,301301,1
1,20,220512,2
1,20,130102,1
1,20,201499,4
1,20,120107,1
1,20,220202,2
1,20,201301,2
1,20,201404,2
1,20,200199,1
1,20,220104,1
1,20,231602,2
1,20,220299,1
1,20,300602,2
1,20,220405,1
1,20,300601,1
1,20,220403,1
1,20,301804,3
1,20,201302,2
1,20,100604,1
1,20,220701,1
1,20,200606,1
1,20,220515,1
1,20,220304,1
1,20,151802,2
1,20,120105,5
1,20,200804,1
1,20,220101,1
1,20,220599,3
1,20,301801,4
1,20,301601,1
1,20,200601,4
1,20,120307,1
1,20,120204,6
1,20,220301,2
1,20,200705,1
1,20,301603,3
1,20,220205,3
1,20,220103,2
1,20,151503,1
1,20,200709,1
1,20,301608,3
1,20,220208,6
1,20,200101,1
1,20,201111,2
1,20,220409,1
1,20,120305,1
1,20,200603,1
1,20,120501,2
1,20,150102,1
1,20,311106,1
1,20,151801,2
1,20,300801,1
1,20,100104,2
1,20,200902,5
1,20,220607,2
1,20,200809,1
1,20,220605,1
1,20,200706,2
1,20,210202,1
1,20,312199,1
1,20,220201,2
1,20,220499,1
1,20,150504,3
1,20,200608,1
1,20,220107,2
1,20,110107,1
1,20,220111,1
1,20,200602,1
1,20,130603,1
1,20,120309,6
1,20,230705,1
1,20,301606,2
1,20,150509,1
1,20,301405,1
1,20,150505,3
1,20,130201,1
1,20,200703,1
1,20,220502,2
1,20,230703,1
1,20,220801,1
1,20,220399,2
1,20,151899,1
1,20,301802,3
1,20,200607,2
1,20,201103,2
1,20,312601,1
1,20,220199,2
1,20,231201,1
1,20,200907,1
1,20,231102,1
1,20,200105,1
1,20,120205,2
1,20,220608,1
1,20,231103,1
1,20,311812,1
1,20,220307,1
1,20,220802,1
1,20,151813,1
1,20,200906,1
1,20,220203,1
1,20,200704,1
1,20,200901,1
1,20,210601,1
1,20,201112,1
1,20,220303,1
1,20,151701,2
1,20,231401,1
1,20,100404,1
1,20,220513,2
1,20,151810,2
1,20,150501,1
1,20,312102,1
1,20,340799,1
1,20,220108,1
1,20,151803,2
1,20,300204,1
1,20,150502,1
1,20,201107,2
1,20,110302,1
1,20,220603,1
1,20,341506,1
1,20,150104,1
1,21,332504,1
1,21,200601,4
1,21,120101,25
1,21,120102,41
1,21,201107,4
1,21,120501,6
1,21,200803,3
1,21,201401,8
1,21,150101,1
1,21,120301,15
1,21,150505,3
1,21,220701,2
1,21,120302,8
1,21,220905,4
1,21,130101,3
1,21,220202,8
1,21,220203,1
1,21,301801,5
